country,Country,NY.GDP.MKTP.PP.KD,SP.POP.GROW,SP.POP.TOTL,SP.POP.TOTL.FE.IN,SP.POP.TOTL.FE.ZS,SP.POP.TOTL.MA.IN,SP.POP.TOTL.MA.ZS,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,SL.TLF.TOTL.FE.ZS,SL.TLF.TOTL.IN,SL.UEM.TOTL.FE.NE.ZS,SL.UEM.TOTL.FE.ZS,SL.UEM.TOTL.MA.NE.ZS,SL.UEM.TOTL.MA.ZS,SL.UEM.TOTL.NE.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,FP.CPI.TOTL.ZG,GC.TAX.EXPT.CN,GC.TAX.EXPT.ZS,NE.EXP.GNFS.KD.ZG,NE.EXP.GNFS.KN,NE.EXP.GNFS.ZS,NV.AGR.TOTL.CD,NV.AGR.TOTL.CN,NV.IND.MANF.CD,SL.UEM.TOTL.ZS,GE.EST,NE.CON.GOVT.KN,NE.CON.GOVT.ZS,NE.CON.PRVT.CD,NE.CON.PRVT.CN,NV.IND.MANF.CN,NV.IND.TOTL.CD,NV.IND.TOTL.CN,NV.SRV.TOTL.CD,NV.SRV.TOTL.CN,BM.KLT.DINV.CD.WD,BX.KLT.DINV.WD.GD.ZS,EG.ELC.LOSS.ZS,EG.USE.ELEC.KH.PC,EN.GHG.CO2.IP.MT.CE.AR5,GC.DOD.TOTL.CN,GC.DOD.TOTL.GD.ZS,SE.PRM.NENR,SE.PRM.NENR.FE,SE.PRM.NENR.MA,EG.CFT.ACCS.ZS,SE.SEC.ENRR,SE.SEC.ENRR.FE,SE.SEC.ENRR.MA,SE.TER.ENRR,SE.TER.ENRR.FE,SE.TER.ENRR.MA,SP.DYN.LE00.FE.IN,SP.DYN.LE00.IN,SP.DYN.LE00.MA.IN,EG.CFT.ACCS.RU.ZS,EG.CFT.ACCS.UR.ZS,IT.NET.USER.FE.ZS,IT.NET.USER.MA.ZS,IT.NET.USER.ZS
PAN,Panama,159948841558.003,1.30902688797168,4458759.0,2228887.0,49.9889543256319,2229872.0,50.0110456743681,1.36822803371688,2936544.0,65.8601271176084,40.7786354643625,2170438.0,8.567,8.544,5.296,5.167,6.678,1522215.0,1.19491936575184,34.1398728823916,1.48641355277038,,,3.901753538029,38459101297.9921,45.6292440103821,2092181804.46083,2092181804.46083,4149517005.2479,6.544,-0.209720730781555,9750992316.4366,12.2638661007732,39671366021.9305,39671366021.9305,4149517005.2479,22762116397.7523,22762116397.7523,56788891624.6224,56788891624.6224,1001146189.29,2.84826789984183,,,0.3523,,,,,,100.0,,,,53.6949637061742,66.3187931744362,41.5614110301311,82.557,79.594,76.654,100.0,100.0,,,68.5485
PLW,Palau,291183210.455899,-0.180352864081089,17727.0,8172.0,46.0991707564732,9555.0,53.9008292435268,-0.135322836789595,14031.0,79.1531991438847,,,,,,,,3696.0,-0.351114472801599,20.8468008561153,12.8199748216534,,,74.5725671547266,64416007.9956055,26.2814362699381,8414415.28320312,8414415.28320312,3153000.48828125,,0.442303985357285,94245559.6923828,41.6364449714263,223887832.641602,223887832.641602,3153000.48828125,27859775.8789062,27859775.8789062,206910139.404297,206910139.404297,0.0,28.8707822649542,,,0.0004,,,,,,100.0,97.286012526096,97.6190476190476,96.9571230982019,41.130604288499,49.6957403651116,33.2082551594747,71.798,69.269,67.154,100.0,100.0,,,
PAK,Pakistan,1341169763803.19,1.54880458608849,247504495.0,121773246.0,49.2004177572597,125731249.0,50.7995822427404,2.70213707923703,96079231.0,38.8191861872791,22.7358153712894,81926413.0,,7.261,,4.863,,151425264.0,0.823853804704383,61.1808138127209,30.7681280657005,,,2.52724678909442,4301174779109.9,10.4939587511564,78874512938.1202,19596632000000.0,45946890612.0771,5.408,-0.577790379524231,3945893056688.89,10.3442770582193,280013117138.998,69570179356300.0,11415656000000.0,69757016336.0326,17331360000000.0,171606793835.656,42636272000000.0,32000000.0,0.608281270820624,,,25.5772,,,,,,54.9,42.2911451386891,39.5879695501278,44.8603697879638,10.4770304814137,10.3220983854533,10.6234066429734,70.163,67.649,65.332,33.1,88.2,,,27.3759
OMN,Oman,190830135902.4,6.52704988451128,5049269.0,1914778.0,37.9218928367439,3134491.0,62.0781071632561,5.97384727494821,4017718.0,79.5702973228932,15.4266526436323,2560549.0,,11.209,,1.711,,1031551.0,8.71133469174027,20.4297026771068,0.950782997762827,,,2.85626642679557,20919730316.0131,61.5843427385221,2564754664.11591,986148168.352568,9926322153.13084,3.176,0.274613231420517,7387000000.0,18.8474117097071,40100820417.8954,15418765450.6808,3816670867.87881,58790637191.1573,22605000000.0,48101430429.1287,18495000000.0,-176592977.893368,11.8157929012346,,,14.7449,,,,,,100.0,,,,,,,81.882,80.031,78.49,100.0,100.0,,,95.2517
NOR,Norway,497235674807.157,1.13831142739624,5519601.0,2738460.0,49.6133746270044,2781141.0,50.3866253729956,1.27743795661864,4585235.0,83.0718560702166,47.172442570387,3005244.0,3.455,3.45,3.681,3.681,3.574,934366.0,0.458364327800383,16.9281439297834,5.51784987104659,479000000.0,0.0347074286939863,0.439869079921266,1250473163000.0,47.9120990269837,10046071315.8725,106120000000.0,29206689807.5103,3.572,1.79993534088135,828190000000.0,22.0477897050686,182146292205.744,1924072000000.0,308520000000.0,188669706532.03,1992981000000.0,241272988324.393,2548647000000.0,10316478065.9009,2.8543922106997,4.73546596081216,23520.1783607185,7.0889,,,,,,100.0,117.775093078613,116.642189025879,118.847152709961,95.0573806762695,114.607200622559,76.5862503051758,84.7,83.1121951219512,81.6,100.0,100.0,99.0,99.0,99.0
MKD,North Macedonia,42871934382.9185,-0.212923714310977,1827816.0,938871.0,51.3657043719791,888945.0,48.6342956280209,0.268145159613774,1137849.0,62.2518322545779,41.3365296442787,797169.0,11.437,11.429,14.414,14.404,13.174,689967.0,-1.00125072418917,37.7481677454221,9.36187249769016,,,-2.98882309892889,349962000000.0,67.3969980458635,987915260.158921,56259000000.0,2280893849.86708,13.174,-0.0513173453509808,65298000000.0,14.934347481884,10850947663.934,617931000000.0,129890500000.0,3807202644.86439,216809500000.0,9025512618.77846,513977600000.0,113571439.667627,4.04601094449743,13.9054545454545,3320.35609711262,0.5329,,,,,,81.3,90.0724868774414,90.173713684082,89.9773178100586,55.0082015991211,64.9685974121094,45.516658782959,77.58,75.3160975609756,73.16,61.8,93.1,,,87.1819
NGA,Nigeria,1787476133276.69,2.09838916935738,227882945.0,112676013.0,49.4446888072295,115206932.0,50.5553111927705,3.39655023058605,141685483.0,62.1746763155343,48.4363330380889,110183277.0,4.073,4.113,2.077,2.098,3.074,86197462.0,0.000511617300425593,37.8253236844657,24.659550203114,,,,,,135095570584.218,87041972779300.0,45195964341.9412,3.074,-0.847906708717346,,,,,29119725250600.0,93238447684.3279,60073460515600.0,252049310591.219,162395177996200.0,255843349.325903,0.384195197914633,,,15.5679,,,,,,26.2,46.8931503295898,47.4061508178711,46.3985900878906,,,,54.743,54.462,54.176,9.7,48.7,,,39.2136
NER,Niger,44198776163.979,3.29489175812772,26159867.0,12877706.0,49.2269551676238,13282161.0,50.7730448323763,4.84755195055295,4643556.0,17.7506873295237,40.9079980849506,10094779.0,,0.299,,0.513,,21516311.0,2.96294297605029,82.2493126704763,3.70097316425834,,,-8.05187000575179,858654412800.0,23.7067972001129,5428077945.52894,3292507882400.0,,0.425,-0.640915930271149,1288877145200.0,13.4392076221623,10676928703.5827,6476301974500.0,,3005683658.14484,1823156785100.0,7766982215.48305,4711216460700.0,9165475.19634682,6.14147869426916,,,0.2023,,,,,,5.1,21.5605140503495,20.6873224974982,22.4026140214218,,,,62.129,61.183,60.26,0.5,24.7,,,23.1879
NIC,Nicaragua,51153414573.2492,1.37167812196347,6823613.0,3468026.0,50.8238963727867,3355587.0,49.1761036272133,1.59121495723179,4034468.0,59.1250953674316,39.3067308227601,3161456.0,,4.847,,4.631,,2789145.0,1.05497084061104,40.8749046325684,8.38765854872536,,,1.31534173424239,97288126200.0,45.8493717732877,2729381822.67024,99461932500.0,2569939703.40269,4.716,-1.08494555950165,29545654800.0,12.8951938413098,13934502727.8744,507789917200.0,93651671300.0,4843427814.13803,176500292600.0,8279405038.15545,301711405200.0,42100000.0,6.25581189724963,,,0.3017,,,,,,59.6,70.1749572753906,70.6665573120117,69.6967697143555,30.3635101318359,35.6554985046387,25.2089691162109,77.418,74.947,72.305,10.4,89.2,,,58.2314
NZL,New Zealand,257443002559.689,2.3012774309073,5200000.0,2616994.0,50.3268130531904,2583006.0,49.6731869468096,2.34321044893926,4362275.0,83.8898991461229,47.4537557152618,3035294.0,3.971,3.966,3.515,3.515,3.734,837725.0,2.08320387513405,16.1101008538771,5.73316283034957,,,8.59372566339123,83177362000.0,23.7150117429638,,,,3.729,1.5299768447876,,,,,,,,,,-457929538.568502,1.72217162155154,6.60964578388787,8021.15384615385,2.4436,224627220000.0,54.0530599083664,,,,100.0,113.395988464355,117.271408081055,109.725051879883,76.3811416625977,95.5678100585938,58.2775382995605,84.9,83.0048780487805,81.2,100.0,100.0,,,96.1638
NLD,Netherlands,1254954481146.74,0.990139686700227,17877117.0,8997851.0,50.3316673781944,8879266.0,49.6683326218056,1.34383405465347,17040856.0,95.3221682092129,47.1356860908217,10247550.0,3.744,3.745,3.348,3.351,3.535,836261.0,-5.95747925574171,4.6778317907871,3.83839354342808,,,-2.99172854118285,717954620000.0,87.4860612893795,19887773864.7062,18393000000.0,118901704617.649,3.537,1.62553191184998,206874696000.0,24.9106541742808,486433561237.263,449873000000.0,109965000000.0,206247665611.768,190746000000.0,795448241007.857,735662000000.0,-361426954344.545,-30.2430732965592,4.14406989203,6189.0851863866,10.5488,,,,,,100.0,137.514724731445,140.839157104492,134.354537963867,86.5938262939453,94.4388198852539,78.9532012939453,83.4,81.9146341463415,80.5,100.0,100.0,95.944,98.09,97.0068
NPL,Nepal,144352357438.712,-0.0700958873206174,29694614.0,15415381.0,51.9130556163129,14279233.0,48.0869443836871,0.297251429494459,19759774.0,66.5432933453944,36.9093183561695,8424737.0,,12.182,,9.719,,9934840.0,-0.796739875270438,33.4567066546056,7.11587261530826,350120000.0,0.0467812213830664,4.34479355104386,188710053493.981,7.00596728087278,8742647267.64352,1143101130244.39,1863701510.97585,10.628,-0.807803750038147,163114071578.029,6.62485343600964,35364235163.6803,4623873747651.2,243678972560.092,4914117906.32835,642520916252.432,22728631171.7123,2971768525701.38,0.0,0.182279066044198,,,2.1731,,,,,,42.7,89.8898815141438,90.7214299008772,89.094872826963,19.0357612047581,20.7927142124166,17.2466242536559,71.837,70.354,68.835,25.7,62.4,,,55.7716
NRU,Nauru,146923686.318139,0.625107627709329,11875.0,5827.0,49.0694736842105,6048.0,50.9305263157895,0.625107627709329,11875.0,100.0,,,,,,,,0.0,,0.0,,,,,,43.4666666666667,,,,,-0.0678080692887306,,,,,,,,,,4555112.05436704,0.955055945287656,,,0.0,,,,,,100.0,90.1002502441406,93.0666732788086,87.4704513549805,,,,64.003,62.109,60.281,100.0,100.0,,,
NAM,Namibia,30038887028.2617,2.50947899094054,2963095.0,1515985.0,51.1622303158588,1447110.0,48.8377696841412,3.36485427325318,1480202.0,49.9545837830821,48.3848659848151,1100435.0,,18.122,,20.53,,1482893.0,1.66289095130108,50.0454162169179,5.87993463284275,522333231.0,0.692311386531049,13.267823782725,63192871100.0,43.6267689759435,952664603.670285,17573144700.0,1371955466.64406,19.365,0.0308966562151909,41264003900.0,21.7553488337535,9151017341.79002,168802484400.0,25307513100.0,3745747073.07283,69095204200.0,6612721271.92065,121980293300.0,-14197590.7174116,18.490819609558,,,0.3667,,,,,,48.0,81.6173009252032,86.2067962132394,77.0802277589321,,,,71.337,67.385,63.327,13.5,71.35,,,64.4061
MMR,Myanmar,290381161330.748,0.698879396261223,54133798.0,27177563.0,50.2044258968201,26956235.0,49.7955741031799,0.932763127595462,16446969.0,30.3820718069466,37.6987331296138,22566318.0,,3.678,,2.641,,37686829.0,0.596981028068021,69.6179281930534,,,,,,,15168820380.9524,31854522800000.0,17303040571.4286,3.032,-1.75280201435089,,,,,36336385200000.0,25096141666.6667,52701897500000.0,26492656952.381,55634579600000.0,0.0,2.27715131661601,,,3.6644,,,,,,53.5,,,,,,,70.164,66.889,63.79,38.4,88.1,,,58.5357
MOZ,Mozambique,50865658944.44,2.95358093047219,33635160.0,17327861.0,51.5171044679765,16307299.0,48.4828955320235,4.82257959806553,12012790.0,35.7149783148407,52.4001420069314,14675340.0,,3.775,,3.237,,21622370.0,1.9301156790035,64.2850216851593,7.12697482131851,,,-5.92986930062,424793000000.0,45.6142812306282,5308012795.26245,339106819000.0,1489056057.23259,3.519,-0.716628909111023,217342804700.0,17.2118079322706,16335799933.9228,1043626186500.0,95129586600.0,4499703248.76252,287467290300.0,8600366679.10396,549441589400.0,174103000.777,12.8268059338812,,,2.1222,971158332000.0,72.6610029459905,,,,7.4,,,,,,,66.544,63.611,60.301,1.3,17.7,,,19.8434
MAR,Morocco,341388709808.433,1.02195181223548,37712505.0,18689276.0,49.5572383749104,19023229.0,50.4427616250896,1.2806138734282,23635841.0,62.673750838878,22.1869709286409,12350059.0,,10.697,,8.572,,14076664.0,0.589136807810906,37.326249161122,6.09114152504141,,,7.90463572631705,486228000000.0,42.4176033594569,16255532249.6378,164715000000.0,23061805464.9537,9.044,-0.0359151102602482,257914000000.0,18.150541674579,89277378603.3516,904635000000.0,233682000000.0,36980682054.3622,374720000000.0,78442923013.4282,794851000000.0,1226286532.71391,0.725864122672683,18.1899293084121,997.255419654568,4.7455,,,,,,98.1,87.7346312462207,87.2227171713839,88.2220836865992,47.4687039298036,51.8200104174748,43.3278601970724,77.6,75.313,73.173,97.8,99.1,,,91.0
MNE,Montenegro,16987087121.1508,-0.00994290846928265,623529.0,323484.0,51.8794856294126,300045.0,48.1205143705874,0.0997450090723725,408244.0,65.4731667624849,45.4225566968372,245825.0,14.167,12.816,12.283,16.124,13.146,215285.0,-0.217613805285422,34.5268332375151,8.58476910455403,,,9.03393621755122,1974453900.0,49.229023063194,288135631.711564,266441900.0,221336202.701387,14.621,0.247063115239143,845952500.0,17.8621887929582,5736269208.7249,5304385500.0,204671800.0,974650971.655979,901269500.0,4889538666.17642,4521405300.0,57311961.2364739,6.87914947745747,11.3234591495461,4564.34263683004,,,,,,,61.4,93.8724975585938,95.1452331542969,92.705810546875,55.1743011474609,66.92431640625,44.2410202026367,80.2,77.5878048780488,75.1,44.0,69.6,,,89.8052
MNG,Mongolia,56474141515.8419,1.3708886685104,3481145.0,1744331.0,50.1079712220489,1736814.0,49.8920287779511,2.31597448747002,2452343.0,70.4464492797852,44.5818995398377,1433842.0,4.366,4.622,5.858,6.212,5.178,1028802.0,-0.846521860099244,29.5535507202148,10.347583131434,39786250.0,0.000395097795667955,33.1614745570681,20500155850000.0,76.2571171270924,2016374564.74562,6988222999300.0,1280093920.18597,5.503,-0.47153577208519,5904018846200.0,13.0063852760592,9049203222.52678,31362154230000.0,4436468268700.0,8035619874.62627,27849341388900.0,8342114453.93609,28911570850500.0,75937597.3038195,11.0581069914836,,,0.5694,,,,,,55.8,96.8181201904352,99.3672996596348,94.4337300368084,67.941399950927,85.6669090196632,51.3511055051229,76.85,72.1224390243902,67.62,19.0,72.9,,,83.0162
MDA,Moldova,39301128261.8663,-2.84274212689094,2457783.0,1326593.0,53.9751945668015,1131190.0,46.0248054331985,-1.4463307550348,1056876.0,43.0011825561523,54.6708431910393,1389353.0,1.227,1.211,1.964,1.97,1.57,1400907.0,-3.88347073722965,56.9988174438477,13.4170104381299,,,4.83038741171407,86856095700.0,35.1125857861262,1183963136.18776,21505433000.0,1395966337.25572,1.555,-0.164951995015144,23431334700.0,17.9303159195662,14331219199.2728,260311377000.0,25356246000.0,2955979975.26748,53692237000.0,10280466328.392,186733753000.0,11181878.54,2.15951089914844,8.99610894941634,2411.52290499202,0.6316,104003087700.0,34.261803395941,,,,98.3,97.8896863952854,96.9969097488181,98.740207672823,71.1679028753075,81.7232329363875,60.4867120738559,75.535,71.198,66.568,98.3,99.3,,,80.2126
FSM,"Micronesia, Fed. Sts.",429651924.110799,0.459189928699194,112630.0,56655.0,50.3018733907485,55975.0,49.6981266092515,0.555623130411251,25267.0,22.4334012451903,,,,,,,,87363.0,0.43131698641518,77.5665987548097,,,,,,27.6349844405977,103355300.0,103355300.0,2264200.0,,0.232347309589386,,,,,2264200.0,22331800.0,22331800.0,307393700.0,307393700.0,0.0,0.0,,,0.0002,,,,,,13.3,,,,,,,71.119,67.198,63.488,0.2,31.6,,,
MEX,Mexico,2843538549187.14,0.872178517508623,129739759.0,66813627.0,51.4981899149497,62926132.0,48.5018100850503,1.21730400929993,103108719.0,79.4734935748046,40.0692793435583,60144623.0,2.741,2.797,2.679,2.744,2.704,26631040.0,-0.452939179283092,20.5265064251954,5.52796087314389,,,-7.23454215030102,9658959921000.0,36.0693951643755,69011331815.2432,1225552711500.0,367180887110.257,2.765,-0.198361441493034,2756513629000.0,11.1313196484459,1254651564580.93,22281002069000.0,6520661462000.0,586358214095.647,10412969584750.0,1035178819238.46,18383447695250.0,816788900.000001,1.72496522551661,11.0884699399165,2608.52187955737,55.9959,14380620050000.0,45.0297603114434,,,,85.1,102.055458068848,108.700912475586,95.6369094848633,47.474681854248,51.6074905395508,43.4367218017578,77.811,75.069,72.243,60.3,90.6,81.3647,80.9827,81.1832
MUS,Mauritius,33257728334.3033,-1.1051534726941,1248647.0,624534.0,50.0168421680778,624113.0,49.9831578319222,-1.09496032747288,487022.0,39.0039901092226,38.3041996575168,589810.0,7.441,7.59,4.233,4.318,5.571,761625.0,-1.11167094679098,60.9960098907774,7.05298238454736,,,9.5209612538107,382056754800.0,69.0411453509364,564669029.30321,25561000000.0,1618367372.86193,5.571,0.710137605667114,74044408000.0,14.3584873078916,9846439670.20289,445721000000.0,73259000000.0,2510359316.26027,113637000000.0,9128061196.59422,413202000000.0,16170640.0,5.39963130399295,5.72741194486983,2465.06818980865,0.0161,,,,,,99.1,,,,43.3386887794765,52.3138578358996,34.6662590441251,76.89,73.4121951219512,70.1,99.1,99.4,,,79.5
MRT,Mauritania,31523226434.1734,2.96653079197429,5022441.0,2560475.0,50.9806982340463,2461966.0,49.0193017659537,4.488856283083,2999113.0,59.7142464747058,33.3608348399438,1172057.0,,15.135,,8.099,,2023328.0,0.751832698868294,40.2857535252942,4.95305034506872,,,3.51544511660261,145215400100.0,38.4070908149798,2055434699.29034,75001100000.0,697702964.82789,10.446,-0.763598620891571,63265899900.0,16.4865587126041,5826896514.2449,212618600000.0,25458600000.0,3318505462.18279,121089500000.0,4614775119.42106,168389300000.0,131810.0,7.90868374475115,,,0.4077,,,,,,49.4,,,,,,,70.484,68.484,66.499,20.3,75.3,,,37.3809
MHL,Marshall Islands,264086293.662562,-3.16867227675357,38827.0,18924.0,48.738024106315,19903.0,51.261975893685,-2.68827291175187,30425.0,78.3593928884282,,,,,,,,8402.0,-4.88921754927773,21.6406071115718,,,,-2.39387012896658,76205856.3232422,38.5738269806851,49952533.7219238,49952533.7219238,6916986.4654541,,0.069975346326828,122957572.937012,57.2112342444942,187208135.604858,187208135.604858,6916986.4654541,30816677.3319244,30816677.3319244,183890473.395586,183890473.395586,0.0,0.773225575444257,,,0.0001,,,,,,64.8,89.5519894011742,96.0382022969399,83.7400958465367,,,,69.334,66.945,64.933,0.5,85.9,,,65.7177
MLT,Malta,33396048496.5627,3.99255876861009,552747.0,265910.0,48.1069731835273,286837.0,51.8930268164727,4.02071675251923,528577.0,95.6272277147965,41.5847517010589,305398.0,3.197,2.945,3.672,3.228,3.479,24170.0,3.37874241094705,4.3727722852035,5.09396758978883,,,4.85042076691767,22851328736.5813,119.558228831642,12065187.2694229,11158367.7942531,1321907959.82958,3.11,0.397335052490234,3098731984.49,16.435760263033,10326579835.5528,9550434095.11268,1222553357.56879,2507231536.68273,2318788014.38566,18479373752.7066,17090464021.4532,24072181647.2183,111.222080423027,7.63651877133106,5042.08978067724,0.012,,,,,,100.0,103.027229309082,103.851119995117,102.260787963867,80.5250091552734,101.422912597656,62.5829086303711,85.3,83.5073170731707,81.8,100.0,100.0,94.0165,90.0405,92.0727
MLI,Mali,67989880923.0316,2.97400537620334,23769127.0,11774460.0,49.5367793693054,11994667.0,50.4632206306946,4.93357937954777,7369187.0,31.0031889023235,41.5746882218348,8813478.0,,3.078,,2.868,,16399940.0,2.10583651182287,68.9968110976765,2.05880228274223,,,1.80000000000004,2369931852521.78,24.7499499048026,7993199769.12583,4848433185658.71,1853886363.41623,2.956,-1.13859808444977,2005688850686.6,12.8416749921675,18274529644.3346,11084776877731.6,1124511387985.79,6318722963.44168,3832746208254.08,8907777618.31313,5403188442995.79,29664848.9231091,2.83131972701562,,,0.692,,,,,,1.3,38.9389470920545,37.1307560416794,40.7018538312237,,,,61.9,60.439,59.036,0.5,2.7,,,35.0921
MDV,Maldives,11747049099.1817,0.359585188904548,525994.0,199376.0,37.9046148815386,326618.0,62.0953851184614,1.43835600122759,218338.0,41.5096832933973,22.9725625189835,266679.0,,3.649,,4.417,,307656.0,-0.399000110879953,58.4903167066027,2.92746542425035,,,4.34427926406731,82731835400.0,74.0437692661116,336469443.054252,5177186007.5705,130174611.600593,4.241,-0.127973482012749,13771024700.0,17.041154413287,3387993229.77873,52130353900.0,2002969932.72833,638294861.279376,9821311541.76434,4685285363.06256,72091520712.6589,0.0,11.5818458756845,,,0.0043,,,,,,99.8,79.3565296847573,84.9893523087311,74.5007611713083,,,,82.819,81.041,79.691,99.8,99.9,,,84.6851
MYS,Malaysia,1154168225812.84,1.23402869169549,35126298.0,16716229.0,47.5889289557357,18410069.0,52.4110710442643,1.84989069301678,26851763.0,76.4434752105739,37.2065920489056,17923168.0,,4.05,,3.762,,8274535.0,-0.738780274220998,23.5565247894261,2.48886560125754,2038700000.0,0.889543381983987,-7.87919899007487,1038084644000.0,68.6789535653168,31057309494.7774,141640680000.0,92069291629.6743,3.869,0.875369668006897,207808011000.0,11.9697728310015,241825507173.033,1102874970000.0,419893329000.0,150240428555.485,685189954000.0,214159517679.931,976700822000.0,7965462487.85523,1.97990062716743,,,19.2129,1172508729000.0,64.2816241956596,,,,83.8,79.4472788704033,82.6422941806466,76.4987815682604,37.2745812491757,44.304019878896,30.9802092564091,79.37,76.657,74.272,77.9,93.6,97.1838,98.153,97.6927
MWI,Malawi,34807595409.4085,2.57135708610945,21104482.0,10809386.0,51.2184378654733,10295096.0,48.7815621345267,4.11650556562097,3582459.0,16.9748746665356,49.1082405548294,8334815.0,,5.946,,4.152,,17522023.0,2.25836277878351,83.0251253334644,28.7897428247298,,,22.3793011143692,1001223000000.0,11.2450363894528,3858008634.45236,4479512093300.0,1710821143.61855,5.033,-0.859506547451019,1642364000000.0,19.0395224898473,11382902523.3743,13216624000000.0,1986424792800.0,2578397972.71189,2993763362000.0,6030288053.58075,7001733490400.0,72321115.1463485,1.60106112476406,,,0.2693,,,,,,1.5,36.644092994481,37.2564052253575,36.0231009254102,,,,70.562,67.353,64.073,0.5,5.1,16.6971,19.4973,17.9881
MDG,Madagascar,50832553694.3402,2.46201530433165,31195932.0,15549002.0,49.8430420401275,15646930.0,50.1569579598725,3.84794570529882,9976442.0,31.9799438860946,48.6886290440054,16036576.0,,3.33,,2.82,,21219490.0,1.81699300823338,68.0200561139054,9.87432675044888,,,2.36898635334772,10436811308900.0,27.0030474850644,3555619846.98712,15749899767100.0,2031023914.54377,3.069,-1.02277612686157,2058650917100.0,16.6262406413491,11358064083.8721,50311444577200.0,8996581315000.0,3640408191.44498,16125476455300.0,7690321508.15488,34064888301500.0,119264100.0,2.61211338487942,,,0.1228,,,,,,1.6,,,,6.1466638463036,6.22109620045972,6.07331324545691,65.377,63.632,61.938,0.5,4.3,,,20.3671
MAC,"Macao SAR, China",71148557780.7849,0.221222713921319,678800.0,365681.0,53.8717010943941,313119.0,46.1282989056059,0.221222713921319,678800.0,100.0,49.0302515062388,378758.0,,1.958,,2.501,,0.0,,0.0,0.476384495788075,,,89.0339977205126,340006000000.0,92.4170435765852,,,347372507.096891,2.235,1.08997046947479,51019000000.0,13.8674762981647,14543634873.1737,117271000000.0,2801000000.0,2479478234.34064,19993000000.0,41456757021.5505,334282000000.0,497304357.50695,3.61594014702326,,,0.0038,,,,,,,92.5810397553517,91.7987421383648,93.3214285714286,129.151041666667,134.410891089109,123.313186813187,86.1,83.1804878048781,80.4,,,,,89.1806
LUX,Luxembourg,86668502013.8616,2.02002574712319,666430.0,331083.0,49.6801218468885,335347.0,50.3198781531115,2.06328731189157,631786.0,94.8015300320787,46.3360857598146,345150.0,5.435,5.436,4.966,4.967,5.184,34644.0,1.23435051085388,5.1984699679213,3.74140361983136,,,0.553097217415655,149798144000.0,217.379822583978,166259107.962748,153763000.0,3597130950.47653,5.184,1.91421329975128,11687938000.0,18.3408704839661,27629828077.6985,25553158000.0,3326769000.0,8245131742.21191,7625424000.0,72642378220.815,67182545000.0,-21134466500.0,-10.4511316835125,4.66218885815883,11428.0569602209,0.5181,,,,,,100.0,107.744010925293,108.685668945312,106.858192443848,21.5371704101562,23.4462203979492,19.7461395263672,85.1,83.3585365853659,81.7,100.0,100.0,99.3147,99.3798,99.3479
LTU,Lithuania,132551525594.85,1.40084461829591,2871585.0,1517536.0,52.8466436681572,1354049.0,47.1533563318429,1.82288019922305,1969202.0,68.575454583199,49.3343153399276,1536989.0,6.376,6.373,7.301,7.297,6.841,902383.0,0.486006496537612,31.424545416801,9.11731962390475,,,-3.39657855022986,46085379000.0,76.4728581033646,2166607150.01572,2003764000.0,11630980640.3473,6.841,1.05012118816376,6435480000.0,17.2754834531022,45738908562.6361,42301152000.0,10756791000.0,19338747825.1631,17885239000.0,50339359485.2107,46555831000.0,2406472393.45635,4.80150438624708,14.0347942455671,4202.90536411076,1.8003,,,,,,100.0,105.428817749023,104.355499267578,106.455451965332,77.0064163208008,91.756950378418,62.932258605957,81.7,76.9878048780488,72.5,100.0,100.0,90.6902,86.1234,88.5029
LBY,Libya,91149766774.4011,1.12674309223491,7305659.0,3591018.0,49.1539230068088,3714641.0,50.8460769931912,1.14508694893837,6419097.0,87.8647197919848,33.6927558150276,2554932.0,,25.005,,15.577,,886562.0,0.994025828630175,12.1352802080152,2.37317531435169,,,7.10175118780711,48911182000.0,87.1799248702218,778971772.220517,3749100000.0,,18.753,-1.63588905334473,23075603700.0,36.1401604530439,14621381820.4182,70371000000.0,,34737619842.4105,167188100000.0,10556417016.5782,50806800000.0,-164183330.0,1.80500147243983,,,2.6944,,,,,,,,,,,,,70.416,69.339,68.265,,,,,88.4989
LBR,Liberia,8881812193.11901,2.20390696065654,5493031.0,2751688.0,50.0941647698693,2741343.0,49.9058352301307,3.18833967244147,3021050.0,54.997863482224,47.4496593412061,2532446.0,,2.244,,3.555,,2471981.0,1.01382706691086,45.002136517776,10.0944535665552,,,,,,1517403600.0,1517403600.0,,2.933,-1.35536432266235,,,,,,1024922100.0,1024922100.0,1777527500.0,1777527500.0,87372830.0,16.9608453302961,,,0.1961,,,,,,0.8,,,,,,,63.444,62.163,60.875,0.0,1.4,,,23.4979
